653	12	22050
654	23	22073
655	25	22098
656	20	22118
657	16	22134
658	12	22146
659	18	22164
660	17	22181
661	19	22200
662	6	22206
663	13	22219
664	19	22238
665	16	22254
666	56	22310
667	33	22343
668	27	22370
669	9	22379
670	85	22464
671	15	22479
672	29	22508
673	13	22521
674	20	22541
675	37	22578
676	15	22593
677	16	22609
678	16	22625
679	23	22648
680	22	22670
681	8	22678
682	5	22683
683	21	22704
684	9	22713
685	13	22726
686	9	22735
687	11	22746
688	13	22759
689	11	22770
690	20	22790
691	14	22804
692	12	22816
693	15	22831
694	7	22838
695	10	22848
696	15	22863
697	11	22874
698	12	22886
699	28	22914
700	11	22925
701	14	22939
702	6	22945
703	13	22958
704	25	22983
705	20	23003
706	11	23014
707	37	23051
708	9	23060
709	6	23066
710	9	23075
711	40	23115
712	11	23126
713	25	23151
714	32	23183
715	32	23215
716	28	23243
717	13	23256
718	12	23268
719	28	23296
720	14	23310
721	23	23333
722	68	23401
723	45	23446
724	24	23470
725	45	23515
726	25	23540
727	50	23590
728	25	23615
729	30	23645
730	20	23665
731	29	23694
732	20	23714
733	10	23724
734	125	23849
735	225	24074
736	15	24089
737	92	24181
738	17	24198
739	47	24245
740	14	24259
741	42	24301
742	22	24323
743	22	24345
744	58	24403
745	21	24424
746	60	24484
747	24	24508
748	25	24533
749	27	24560
750	36	24596
751	15	24611
752	10	24621
753	32	24653
754	38	24691
755	33	24724
756	45	24769
757	29	24798
758	13	24811
759	18	24829
760	19	24848
761	67	24915
762	26	24941
763	23	24964
764	70	25034
765	17	25051
766	49	25100
767	33	25133
768	38	25171
769	29	25200
770	71	25271
771	17	25288
772	26	25314
773	29	25343
774	111	25454
775	34	25488
776	22	25510
777	53	25563
778	22	25585
779	45	25630
780	114	25744
781	39	25783
782	56	25839
783	17	25856
784	23	25879
785	16	25895
786	15	25910
787	9	25919
788	12	25931
789	18	25949
790	52	26001
791	18	26019
792	35	26054
793	34	26088
794	16	26104
795	15	26119
796	19	26138
797	7	26145
798	21	26166
799	10	26176
800	52	26228
801	18	26246
802	10	26256
803	50	26306
804	33	26339
805	26	26365
806	21	26386
807	20	26406
808	207	26613
809	60	26673
810	13	26686
811	30	26716
812	27	26743
813	11	26754
814	52	26806
815	35	26841
816	30	26871
817	29	26900
818	35	26935
819	23	26958
820	16	26974
821	34	27008
822	47	27055
823	153	27208
824	22	27230
825	178	27408
826	25	27433
827	88	27521
828	38	27559
829	22	27581
830	72	27653
831	17	27670
832	25	27695
833	40	27735
834	26	27761
835	18	27779
836	55	27834
837	69	27903
838	40	27943
839	98	28041
840	28	28069
841	46	28115
842	23	28138
843	52	28190
844	58	28248
845	20	28268
846	43	28311
847	37	28348
848	37	28385
849	28	28413
850	63	28476
851	29	28505
852	35	28540
853	25	28565
854	23	28588
855	30	28618
856	58	28676
857	29	28705
858	18	28723
859	11	28734
860	17	28751
861	57	28808
862	41	28849
863	27	28876
864	29	28905
865	16	28921
866	15	28936
867	18	28954
868	39	28993
869	123	29116
870	19	29135
871	23	29158
872	40	29198
873	37	29235
874	44	29279
875	55	29334
876	25	29359
877	25	29384
878	21	29405
879	9	29414
880	22	29436
881	17	29453
882	11	29464
883	40	29504
884	29	29533
885	41	29574
886	56	29630
887	48	29678
888	85	29763
889	81	29844
890	21	29865
891	15	29880
892	11	29891
893	14	29905
894	13	29918
895	50	29968
896	36	30004
897	26	30030
898	53	30083
899	70	30153
900	16	30169
901	99	30268
902	40	30308
903	31	30339
904	31	30370
905	48	30418
906	68	30486
907	29	30515
908	39	30554
909	16	30570
910	55	30625
911	25	30650
912	35	30685
913	23	30708
914	23	30731
915	45	30776
916	17	30793
917	32	30825
918	39	30864
919	7	30871
920	69	30940
921	48	30988
922	45	31033
923	40	31073
924	22	31095
925	24	31119
926	20	31139
927	56	31195
928	13	31208
929	35	31243
930	36	31279
931	39	31318
932	32	31350
933	64	31414
934	9	31423
935	25	31448
936	17	31465
937	41	31506
938	34	31540
939	90	31630
940	55	31685
941	48	31733
942	21	31754
943	11	31765
944	28	31793
945	16	31809
946	12	31821
947	12	31833
948	28	31861
949	13	31874
950	19	31893
951	86	31979
952	20	31999
953	14	32013
954	17	32030
955	51	32081
956	33	32114
957	25	32139
958	20	32159
959	34	32193
960	35	32228
961	76	32304
962	26	32330
963	29	32359
964	49	32408
965	42	32450
966	35	32485
967	53	32538
968	53	32591
969	53	32644
970	32	32676
971	80	32756
972	92	32848
973	30	32878
974	26	32904
975	12	32916
976	20	32936
977	39	32975
978	84	33059
979	20	33079
980	44	33123
981	42	33165
982	20	33185
983	28	33213
984	16	33229
985	27	33256
986	29	33285
987	20	33305
988	54	33359
989	25	33384
990	35	33419
991	17	33436
992	14	33450
993	18	33468
994	52	33520
995	15	33535
996	15	33550
997	28	33578
998	27	33605
999	55	33660
1000	13	33673
1001	16	33689
1002	25	33714
1003	7	33721
1004	10	33731
1005	30	33761
1006	20	33781
1007	138	33919
1008	87	34006
1009	15	34021
1010	22	34043
1011	18	34061
1012	35	34096
1013	80	34176
1014	49	34225
1015	23	34248
1016	17	34265
